--- asteroids vs asteroids ---
45 83 0.0474267 -0.0772623
45 84 0.882483 -0.18291
45 85 0.0023337 -0.126546
45 86 0.00615043 0.0825437
45 87 0.0162928 -0.45958
45 88 0.00533182 0.103743
45 89 0.0364662 -0.600896
45 90 0.00319116 -0.0937758
45 91 0.0923126 0.42414
45 92 0.0309423 -0.677086
45 93 0.00171278 -0.0234784
45 94 0.00209898 0.745584
45 95 0.00597136 -0.0028218
45 96 0.00306995 -0.771268
45 97 0.00188221 -0.615939
45 98 0.0233266 -0.446221
45 99 0.00805845 -0.5366
46 47 0.00454481 0.145146
46 48 0.00574714 0.0299526
46 49 0.0154432 0.534832
46 50 0.00324755 -0.274936
46 51 0.00308935 -0.213122
46 52 0.361661 0.411784
46 53 0.00618361 0.50224
46 54 0.0086201 0.641121
46 55 0.00615443 -0.164459
46 56 0.00681602 -0.638822
46 57 0.625903 0.339326
46 58 0.00310257 -0.233917
46 59 0.00504403 -0.10358
46 60 0.00332515 0.280909
46 61 0.00447814 -0.241203
46 62 0.0165431 0.218961
46 63 0.00289621 0.555425
46 64 0.00358697 -0.71527
46 65 0.00354994 -0.310707
46 66 0.0285108 -0.564217
46 67 0.00838266 -0.725823
46 68 0.00275877 0.496239
46 69 0.00416053 0.135726
46 70 0.00333298 0.213226
46 71 0.00541146 0.378835
46 72 0.00416799 -0.683758
46 73 0.0148594 -0.617561
46 74 0.0127161 0.219008
46 75 0.00565059 0.589874
46 76 0.220011 0.261327
46 77 0.0213934 0.352516
46 78 0.00793341 0.288787
46 79 0.00430001 -0.467006
46 80 0.0110343 -0.0888164
46 81 0.0253422 0.777332
46 82 0.00367018 -0.0371679
46 83 0.0269543 0.152405
46 84 0.0095104 -0.378909
46 85 0.00608535 -0.530564
46 86 0.00496102 0.778552
46 87 0.0199112 0.320119
46 88 0.00432738 0.763605
46 89 0.0446802 -0.536182
46 90 0.00352132 0.489322
46 91 0.00934927 0.509735
46 92 0.0288618 0.488667
46 93 0.00459506 -0.524478
46 94 0.00562399 0.320254
46 95 0.00532831 0.721189
46 96 0.0085251 -0.331015
46 97 0.00360746 -0.248073
46 98 0.0186374 0.209617
46 99 0.102844 -0.0888307
47 48 0.00789859 -0.775166
47 49 0.0163938 0.422539
47 50 0.00323505 -0.266277
47 51 0.00349393 -0.72042
47 52 0.00601838 0.784218
47 53 0.0396816 -0.652564
47 54 0.00155868 0.749193
47 55 0.00509764 -0.041102
47 56 0.00301592 -0.459407
47 57 0.00537338 0.128227
47 58 0.00339054 -0.759256
47 59 0.00206065 0.400484
47 60 0.0111143 -0.0867348
47 61 0.00406576 -0.246093
47 62 0.0117696 0.447828
47 63 0.0261641 -0.234394
47 64 0.00201952 -0.333249
47 65 0.00317969 -0.676928
47 66 0.00466094 0.177313
47 67 0.00646924 0.0765586
47 68 0.0174902 -0.22985
47 69 0.00867597 -0.573642
47 70 0.00915338 -0.096725
47 71 0.459598 -0.246266
47 72 0.00223491 -0.258552
47 73 0.00239206 0.488296
47 74 0.0117601 0.185798
47 75 0.135584 -0.199695
47 76 0.00564319 0.361878
47 77 0.00229274 0.395083
47 78 0.0125802 0.00392763
47 79 0.00291693 -0.585185
47 80 0.00281506 0.213872
47 81 0.0101529 0.476718
47 82 0.00518129 -0.771805
47 83 0.0078141 0.505331
47 84 0.00514528 0.12991
47 85 0.00315994 -0.594867
47 86 0.84935 -0.272681
47 87 0.0164443 0.00243118
47 88 0.470062 -0.363467
47 89 0.00690137 0.579264
47 90 0.0275186 -0.673736
47 91 0.0115401 0.0601829
47 92 0.0100118 0.598081
47 93 0.00170957 0.0483881
47 94 0.00120366 0.499421
47 95 0.22542 -0.0282092
47 96 0.00456587 -0.411222
47 97 0.00355909 -0.478585
47 98 0.0133142 0.605933
47 99 0.0055385 0.620773
48 49 0.0178379 -0.51055
48 50 0.0266327 -0.476571
48 51 0.0279647 -0.769226
48 52 0.006406 -0.0999223
48 53 0.0282563 -0.181293
48 54 0.00283068 0.624487
48 55 0.00226404 -0.585877
48 56 0.01477 0.274148
48 57 0.00637895 -0.0486732
48 58 0.0263868 -0.0769277
48 59 0.00749119 0.477278
48 60 0.039315 0.60508
48 61 0.0612823 -0.32854
48 62 0.00522133 -0.536971
48 63 0.0108762 0.777494
48 64 0.0079095 0.631526
48 65 0.02865 -0.469146
48 66 0.0137206 0.424518
48 67 0.00279153 -0.567803
48 68 0.0113256 0.250265
48 69 0.155884 0.724015
48 70 0.0468862 0.773091
48 71 0.00740669 -0.181927
48 72 0.00966831 0.487832
48 73 0.00533429 0.644995
48 74 0.0438886 -0.322912
48 75 0.00639589 -0.666213
48 76 0.00779666 -0.0127899
48 77 0.00359747 0.407913
48 78 0.00373833 -0.711393
48 79 0.0193084 -0.583888
48 80 0.00950171 0.0259098
48 81 0.00551387 -0.445595
48 82 0.143261 -0.39774
48 83 0.00470116 -0.395275
48 84 0.00264761 -0.479658
48 85 0.0193071 0.763853
48 86 0.0102202 -0.362114
48 87 0.00923107 -0.524582
48 88 0.00951735 -0.523478
48 89 0.0049512 -0.30581
48 90 0.0178641 0.167027
48 91 0.00388937 -0.661294
48 92 0.00604958 -0.416907
48 93 0.00508661 0.178205
48 94 0.00189491 0.578003
48 95 0.0122512 -0.769549
48 96 0.0400766 0.230793
48 97 0.0388143 -0.69058
48 98 0.00650568 -0.523309
48 99 0.00940185 0.0654261
49 50 0.00544756 -0.725245
49 51 0.00545365 -0.62667
49 52 0.0216617 0.341853
49 53 0.0384632 0.452232
49 54 0.00327406 0.640251
49 55 0.0053094 -0.629025
49 56 0.00722494 -0.598874
49 57 0.02087 0.462671
49 58 0.0053579 -0.65287
49 59 0.0044258 -0.069566
49 60 0.0108089 0.0570715
49 61 0.00835044 -0.0188041
49 62 0.02472 -0.569539
49 63 0.00864718 0.570961
49 64 0.00376461 -0.504379
49 65 0.00583135 -0.0421123
49 66 0.0184937 0.439387
49 67 0.00753195 -0.607102
49 68 0.00749863 0.470208
49 69 0.0128012 -0.229409
49 70 0.00973753 -0.045728
49 71 0.0181928 0.278084
49 72 0.00444744 -0.59554
49 73 0.00593712 0.526992
49 74 0.122868 -0.107167
49 75 0.0173924 0.213355
49 76 0.0268771 0.630822
49 77 0.00514595 0.104579
49 78 0.011252 -0.191261
49 79 0.00587603 -0.548875
49 80 0.00777212 0.720848
49 81 0.0235396 -0.37256
49 82 0.00878926 -0.481949
49 83 0.0191499 -0.270149
49 84 0.00662261 -0.460426
49 85 0.00752731 -0.470624
49 86 0.0199434 0.634747
49 87 0.104567 -0.559003
49 88 0.016099 0.495355
49 89 0.0190988 -0.0885948
49 90 0.013229 0.445193
49 91 0.0118258 -0.782458
49 92 0.0317645 -0.288987
49 93 0.00349236 -0.0740716
49 94 0.00225234 0.312196
49 95 0.0256203 0.404657
49 96 0.014066 -0.2452
49 97 0.0064116 -0.733565
49 98 0.0426266 -0.544051
49 99 0.0288706 0.147349
50 51 0.558123 0.722865
50 52 0.00339361 -0.372407
50 53 0.00696491 -0.107535
50 54 0.00249133 0.293397
50 55 0.00131967 -0.677481
50 56 0.0191906 0.374043
50 57 0.0033713 -0.344463
50 58 0.929661 0.52651
50 59 0.0106459 0.620947
50 60 0.0101105 -0.140718
50 61 0.123903 -0.455448
50 62 0.00247041 -0.676356
50 63 0.00459231 -0.0201625
50 64 0.0177974 0.548083
50 65 0.580263 0.206135
50 66 0.00778807 -0.123473
50 67 0.00154994 -0.671919
50 68 0.00525227 0.194564
50 69 0.019885 -0.555715
50 70 0.0136147 -0.692675
50 71 0.00316333 -0.742677
50 72 0.0203353 0.0703072
50 73 0.00448622 0.222821
50 74 0.00918719 -0.695004
50 75 0.00282376 -0.605538
50 76 0.00392193 -0.344026
50 77 0.00276771 0.0945969
50 78 0.00192563 -0.00155074
50 79 0.067996 0.601105
50 80 0.00820117 0.201155
50 81 0.00272488 -0.607822
50 82 0.0486415 -0.783651
50 83 0.0023681 -0.570545
50 84 0.00153516 -0.599293
50 85 0.027333 0.29826
50 86 0.0039235 -0.364006
50 87 0.00370415 -0.694193
50 88 0.00374094 -0.634671
50 89 0.00255006 -0.506963
50 90 0.00567652 -0.746153
50 91 0.00202608 -0.748842
50 92 0.00285203 -0.59869
50 93 0.00669699 0.679191
50 94 0.00167603 0.304782
50 95 0.00429985 -0.190877
50 96 0.0218744 -0.183948
50 97 0.631581 -0.642842
50 98 0.00287137 -0.678605
50 99 0.00462868 -0.314672
51 52 0.00327125 -0.307658
51 53 0.00758293 -0.560944
51 54 0.00227675 0.32107
51 55 0.00134061 -0.627829
51 56 0.0144369 0.42733
51 57 0.00322814 -0.278268
51 58 7.22191 0.399042
51 59 0.00844427 0.633724
51 60 0.0122766 -0.368062
51 61 0.0800345 -0.0948292
51 62 0.0024885 -0.608926
51 63 0.00530475 -0.599991
51 64 0.0134399 0.434094
51 65 0.151544 0.472201
51 66 0.00692441 -0.0437934
51 67 0.00157046 -0.617919
51 68 0.00619778 -0.635171
51 69 0.0242447 -0.376036
51 70 0.0172773 -0.671316
51 71 0.00337728 -0.5568
51 72 0.0148325 0.0375346
51 73 0.00399069 0.262496
51 74 0.00901792 -0.571402
51 75 0.00298943 -0.424464
51 76 0.00372833 -0.272287
51 77 0.00257218 0.132498
51 78 0.0019735 -0.727029
51 79 0.0386384 0.63279
51 80 0.00689291 0.25736
51 81 0.00272228 -0.542847
51 82 0.0621965 -0.539514
51 83 0.00235496 -0.506513
51 84 0.00154548 -0.548299
51 85 0.0194272 0.374652
51 86 0.00425929 -0.751323
51 87 0.00371889 -0.614181
51 88 0.00409132 -0.186936
51 89 0.00251407 -0.443545
51 90 0.00649675 -0.258169
51 91 0.00206754 -0.690251
51 92 0.00283788 -0.529533
51 93 0.0055904 0.683664
51 94 0.00156334 0.327391
51 95 0.00465604 -0.658216
51 96 0.0176026 -0.0442778
51 97 0.246522 0.0781897
51 98 0.0028855 -0.60564
51 99 0.00434755 -0.238468
52 53 0.00780319 0.388888
52 54 0.00681632 0.483968
52 55 0.00866756 -0.481152
52 56 0.00640407 -0.754532
52 57 1.49106 -0.41781
52 58 0.0032724 -0.328251
52 59 0.00463542 -0.318005
52 60 0.00389517 0.18134
52 61 0.00467727 -0.357087
52 62 0.030107 0.687448
52 63 0.00352953 0.479789
52 64 0.0034619 -0.0241299
52 65 0.00367208 -0.41377
52 66 0.0236203 -0.0143642
52 67 0.0126299 -0.55029
52 68 0.00330719 0.422497
52 69 0.00474019 0.0247727
52 70 0.00384232 0.114927
52 71 0.00733825 0.226314
52 72 0.00400082 -0.774922
52 73 0.0112674 -0.133341
52 74 0.0153283 0.0274451
52 75 0.00781749 0.448787
52 76 0.234923 -0.582734
52 77 0.0151038 0.626557
52 78 0.0119958 0.634663
52 79 0.00429024 -0.571156
52 80 0.00940732 -0.398873
52 81 0.0508227 0.426761
52 82 0.00402009 -0.147715
52 83 0.0579617 -0.174605
52 84 0.013919 -0.69609
52 85 0.0058812 -0.650018
52 86 0.00650548 0.700841
52 87 0.0342436 0.780907
52 88 0.00560742 0.688609
52 89 0.117717 -0.541435
52 90 0.00431073 0.397684
52 91 0.0143804 -0.44546
52 92 0.0625705 0.758394
52 93 0.00414617 -0.71468
52 94 0.00472362 0.495962
52 95 0.0069899 0.632785
52 96 0.0085097 -0.483718
52 97 0.00377923 -0.352761
52 98 0.0343096 0.666765
52 99 0.0894397 -0.615932
53 54 0.00220155 0.279409
53 55 0.00378092 -0.341646
53 56 0.00582161 0.682013
53 57 0.00733691 0.458158
53 58 0.00727904 -0.621102
53 59 0.00361503 0.0740081
53 60 0.0439079 -0.385118
53 61 0.00981586 -0.511299
53 62 0.0102811 -0.102509
53 63 0.0355719 0.684335
53 64 0.00356616 -0.577855
53 65 0.00693812 -0.68732
53 66 0.00864803 0.482511
53 67 0.00485351 -0.282293
53 68 0.0260476 0.484315
53 69 0.032588 -0.123847
53 70 0.0302663 -0.485559
53 71 0.0304837 -0.548772
53 72 0.00407839 -0.684289
53 73 0.00370862 0.491722
53 74 0.0403947 0.528461
53 75 0.0226571 -0.20359
53 76 0.00843655 0.547669
53 77 0.00311559 0.734364
53 78 0.00773534 -0.426816
53 79 0.00593676 -0.236239
53 80 0.00503871 0.48538
53 81 0.00963142 -0.0142911
53 82 0.0146954 -0.571127
53 83 0.00775058 0.037728
53 84 0.0042134 -0.196515
53 85 0.00643594 0.438569
53 86 0.0665799 -0.623268
53 87 0.0200148 0.0893132
53 88 0.0574602 -0.375401
53 89 0.0074386 0.139522
53 90 0.106609 0.433099
53 91 0.00767982 -0.363764
53 92 0.0105287 0.0708674
53 93 0.00281201 0.652052
53 94 0.00159271 0.085408
53 95 0.11736 -0.5426
53 96 0.0106891 0.491604
53 97 0.0081131 -0.395718
53 98 0.0132993 -0.013354
53 99 0.00905167 0.663633
54 55 0.00172905 -0.163368
54 56 0.00701327 0.242705
54 57 0.00694025 0.400076
54 58 0.00232979 0.305429
54 59 0.00772416 0.00425535
54 60 0.00159188 0.710392
54 61 0.00303515 0.404488
54 62 0.00267805 0.63795
54 63 0.00130005 0.16892
54 64 0.00464782 -0.0655487
54 65 0.00274035 0.299628
54 66 0.0108329 0.0574964
54 67 0.00198309 -0.784911
54 68 0.00132438 0.0485677
54 69 0.00209512 0.636741
54 70 0.00170163 0.654496
54 71 0.00174546 0.263069
54 72 0.00507847 0.0292788
54 73 0.0553865 0.554139
54 74 0.00370886 0.202599
54 75 0.00173338 0.560068
54 76 0.00700186 0.195845
54 77 0.0649939 -0.433886
54 78 0.00194559 0.542869
54 79 0.0038562 0.218281
54 80 0.012502 0.412002
54 81 0.00344163 0.452137
54 82 0.00214227 0.513262
54 83 0.00324313 0.540494
54 84 0.00227803 -0.481738
54 85 0.00540632 0.291146
54 86 0.00172566 0.638572
54 87 0.00319954 0.70111
54 88 0.00157297 0.593386
54 89 0.00397807 0.131867
54 90 0.00148338 0.140828
54 91 0.00218375 0.23898
54 92 0.00343802 0.413456
54 93 0.0100891 -0.207884
54 94 0.0529795 0.360049
54 95 0.00180725 0.575305
54 96 0.00505125 0.525169
54 97 0.00260865 0.347273
54 98 0.00285214 0.751865
54 99 0.00752886 0.251694
55 56 0.00175425 -0.380611
55 57 0.00684881 -0.384769
55 58 0.0013299 -0.641193
55 59 0.0013543 -0.608571
55 60 0.0019281 -0.351389
55 61 0.00161008 -0.703279
55 62 0.0176976 -0.680576
55 63 0.00240425 -0.101474
55 64 0.00119898 -0.367419
55 65 0.0013437 -0.715715
55 66 0.00327468 -0.601752
55 67 0.18066 -0.739224
55 68 0.00221318 -0.110315
55 69 0.00201735 -0.470149
55 70 0.00186236 -0.379716
55 71 0.00704565 -0.0149622
55 72 0.00130349 -0.353532
55 73 0.00223617 -0.351415
55 74 0.00376528 -0.665954
55 75 0.00848181 -0.000161436
55 76 0.00573495 -0.758206
55 77 0.00300083 -0.634064
55 78 0.0424257 -0.126862
55 79 0.00143219 -0.0732594
55 80 0.00198436 -0.709439
55 81 0.0213159 -0.204024
55 82 0.00158698 -0.565195
55 83 0.0175714 -0.458634
55 84 0.165082 0.0891198
55 85 0.00167986 -0.230516
55 86 0.00488014 -0.100985
55 87 0.00924926 -0.650342
55 88 0.00429364 -0.0724807
55 89 0.0145789 -0.00196667
55 90 0.00249934 -0.226803
55 91 0.0573901 -0.276921
55 92 0.0139009 -0.153325
55 93 0.00124773 -0.0963222
55 94 0.00151137 0.569803
55 95 0.00460081 -0.180087
55 96 0.00215628 -0.0951691
55 97 0.00140943 -0.679162
55 98 0.0119753 -0.675122
55 99 0.0047685 -0.656495
56 57 0.00667746 -0.740276
56 58 0.015315 0.392931
56 59 0.120746 0.513056
56 60 0.00528695 0.034155
56 61 0.0298412 0.732386
56 62 0.00343227 -0.669263
56 63 0.00314982 0.772685
56 64 0.0490273 -0.301969
56 65 0.0266764 0.408768
56 66 0.0285136 -0.711978
56 67 0.00209489 -0.435369
56 68 0.00331982 0.261321
56 69 0.0087041 0.662961
56 70 0.00606849 0.570161
56 71 0.00313861 -0.206298
56 72 0.104034 -0.16177
56 73 0.0174995 0.0816126
56 74 0.0119782 -0.64203
56 75 0.00293607 -0.490061
56 76 0.00811879 -0.00306788
56 77 0.00696997 -0.0639259
56 78 0.00242431 -0.0487679
56 79 0.0757565 0.141731
56 80 0.0727706 -0.145523
56 81 0.0040034 -0.456051
56 82 0.0118674 0.179926
56 83 0.00359012 -0.347856
56 84 0.00216051 -0.207153
56 85 0.512859 0.697403
56 86 0.00354285 0.325231
56 87 0.00513064 -0.286512
56 88 0.00326647 0.333717
56 89 0.00410124 -0.188684
56 90 0.00393007 0.453229
56 91 0.00261825 -0.707884
56 92 0.00427728 -0.507167
56 93 0.0358621 0.0302624
56 94 0.00385823 0.272131
56 95 0.00388974 0.501482
56 96 0.0681102 0.397496
56 97 0.0218667 0.527978
56 98 0.00401461 -0.766543
56 99 0.0104063 -0.0349591
57 58 0.00323312 -0.299654
57 59 0.00478052 -0.312049
57 60 0.00372409 0.231363
57 61 0.00471163 -0.323015
57 62 0.0227612 0.388374
57 63 0.00326724 0.528478
57 64 0.00349179 -0.00724988
57 65 0.00367569 -0.385822
57 66 0.027887 -0.768955
57 67 0.00972712 -0.240451
57 68 0.00307569 0.467449
57 69 0.00461674 0.0735912
57 70 0.00369116 0.161479
57 71 0.00645537 0.382717
57 72 0.00406922 -0.764627
57 73 0.0121428 -0.378474
57 74 0.0156013 0.11599
57 75 0.00678497 0.615544
57 76 0.515826 -0.349434
57 77 0.0154076 0.150873
57 78 0.00957107 0.0135258
57 79 0.00434992 -0.549536
57 80 0.0102121 -0.397205
57 81 0.0356363 -0.606113
57 82 0.00396843 -0.106496
57 83 0.0385166 -0.732904
57 84 0.0106061 -0.671684
57 85 0.0060941 -0.629323
57 86 0.00586741 0.763958
57 87 0.0291801 0.315979
57 88 0.00507017 0.748464
57 89 0.067872 -0.747075
57 90 0.00403164 0.45312
57 91 0.0112989 -0.351979
57 92 0.044515 0.44568
57 93 0.0042463 -0.731398
57 94 0.00461959 0.200223
57 95 0.00635432 0.700066
57 96 0.00894965 -0.446149
57 97 0.00377134 -0.321904
57 98 0.0270441 0.47294
57 99 0.137374 -0.506296
58 59 0.00895356 0.611499
58 60 0.0114028 -0.700291
58 61 0.0825724 -0.202833
58 62 0.0024615 -0.627166
58 63 0.00505757 -0.235684
58 64 0.0146318 0.398339
58 65 0.186085 0.350544
58 66 0.00703093 -0.0732311
58 67 0.00155698 -0.632514
58 68 0.00588423 -0.464471
58 69 0.0221794 -0.580057
58 70 0.0158228 -0.726672
58 71 0.00328955 -0.596857
58 72 0.0161322 0.781697
58 73 0.00409516 0.24224
58 74 0.00884561 -0.604936
58 75 0.00291972 -0.464146
58 76 0.0037349 -0.295468
58 77 0.00261444 0.11568
58 78 0.00194839 -0.742075
58 79 0.0435789 0.585109
58 80 0.00713242 0.229557
58 81 0.00269991 -0.561059
58 82 0.0546247 -0.71856
58 83 0.0023388 -0.524813
58 84 0.0015359 -0.56262
58 85 0.0207363 0.331822
58 86 0.00412261 -0.0129218
58 87 0.003669 -0.635689
58 88 0.00395425 -0.273461
58 89 0.00250242 -0.46229
58 90 0.00617543 -0.441749
58 91 0.00204367 -0.705461
58 92 0.00281408 -0.549025
58 93 0.00587609 0.666812
58 94 0.00159455 0.314365
58 95 0.00450198 -0.704209
58 96 0.0180169 -0.0934514
58 97 0.274079 -0.11104
58 98 0.00285155 -0.62538
58 99 0.00436239 -0.263502
59 60 0.0032474 0.208242
59 61 0.01298 0.293872
59 62 0.00243734 -0.332111
59 63 0.00211777 0.0442436
59 64 0.0692263 -0.263038
59 65 0.0132441 0.683147
59 66 0.0161332 -0.623591
59 67 0.00158667 -0.67986
59 68 0.00224535 0.371464
59 69 0.00496658 0.00623445
59 70 0.00370509 0.698292
59 71 0.00216999 -0.527311
59 72 0.115169 0.121438
59 73 0.0179251 -0.291761
59 74 0.00654303 -0.658701
59 75 0.00204973 -0.139452
59 76 0.00556302 -0.460062
59 77 0.00656065 -0.289292
59 78 0.00178176 -0.518941
59 79 0.0308448 0.63459
59 80 0.0468904 -0.135608
59 81 0.00288306 -0.758045
59 82 0.00634843 0.433455
59 83 0.00260116 -0.665616
59 84 0.00166834 -0.456335
59 85 0.0554745 0.768266
59 86 0.00238418 0.249605
59 87 0.00342318 -0.20819
59 88 0.00220665 0.599089
59 89 0.00298728 -0.527086
59 90 0.00252966 0.462567
59 91 0.00193288 -0.312847
59 92 0.00301285 -0.0748966
59 93 0.144117 0.255115
59 94 0.00412383 0.0997586
59 95 0.0025692 0.549964
59 96 0.0206632 0.452068
59 97 0.0110245 0.749879
59 98 0.00277325 -0.570381
59 99 0.00682341 -0.551347
60 61 0.0128031 0.16754
60 62 0.00407369 -0.1932
60 63 0.0330204 -0.514772
60 64 0.0036167 0.143619
60 65 0.00925458 0.169887
60 66 0.00553845 0.636599
60 67 0.00233108 -0.307743
60 68 0.0375604 0.165236
60 69 0.13695 0.424757
60 70 0.541827 -0.169948
60 71 0.00922479 -0.745141
60 72 0.00406563 0.65105
60 73 0.00266571 0.744645
60 74 0.0160396 0.354357
60 75 0.00734971 -0.682707
60 76 0.0042582 0.283786
60 77 0.00207737 0.539603
60 78 0.00334108 -0.414892
60 79 0.00661173 0.172949
60 80 0.00386928 0.195366
60 81 0.00410897 -0.124992
60 82 0.0306204 0.0610493
60 83 0.00341521 -0.0846203
60 84 0.00213584 -0.239554
60 85 0.00616769 0.297388
60 86 0.0154456 -0.0623041
60 87 0.0066442 -0.0950558
60 88 0.0155625 -0.285709
60 89 0.00342357 -0.00691043
60 90 0.0707561 -0.736262
60 91 0.00337916 -0.369727
60 92 0.00432309 -0.0734882
60 93 0.00244605 0.0330588
60 94 0.00115106 0.659623
60 95 0.0182395 -0.703344
60 96 0.00918413 0.410218
60 97 0.0116763 0.599941
60 98 0.00488674 -0.143502
60 99 0.00471905 0.362761
61 62 0.00327918 -0.712869
61 63 0.00534385 0.167886
61 64 0.0164859 0.118249
61 65 0.243291 -0.179198
61 66 0.0126006 -0.0241318
61 67 0.00193092 -0.699632
61 68 0.0058579 0.178265
61 69 0.0293657 0.515547
61 70 0.0164956 0.777627
61 71 0.0039855 -0.469596
61 72 0.0215862 0.666299
61 73 0.00590826 0.357272
61 74 0.0162651 -0.77947
61 75 0.00356197 -0.103489
61 76 0.00567054 -0.320202
61 77 0.00348965 0.178003
61 78 0.00242039 -0.096192
61 79 0.0821445 0.185965
61 80 0.0122729 0.397272
61 81 0.00361295 -0.632633
61 82 0.0818446 0.027419
61 83 0.00314335 -0.589281
61 84 0.00190148 -0.617041
61 85 0.0498188 0.743732
61 86 0.00498784 -0.544175
61 87 0.00521245 -0.742272
61 88 0.00468474 -0.471151
61 89 0.00340848 -0.51552
61 90 0.00715295 -0.585852
61 91 0.00255301 -0.00720721
61 92 0.00386886 -0.623917
61 93 0.00768998 0.284965
61 94 0.00196452 0.396196
61 95 0.00561384 -0.282039
61 96 0.0576728 -0.000805638
61 97 0.366166 -0.3119
61 98 0.00391432 -0.719076
61 99 0.00693035 -0.281427
62 63 0.00458122 0.171882
62 64 0.00207374 -0.589009
62 65 0.00257073 -0.729025
62 66 0.00806044 -0.0634172
62 67 0.0366834 -0.654249
62 68 0.00402912 0.131833
62 69 0.00436744 -0.369271
62 70 0.00381092 -0.244393
62 71 0.016807 0.574491
62 72 0.00233812 -0.586907
62 73 0.00405388 -0.670844
62 74 0.0121715 -0.654373
62 75 0.0207557 0.694032
62 76 0.0198153 -0.264922
62 77 0.00475147 0.0807839
62 78 0.0605221 -0.54341
62 79 0.00271801 -0.191727
62 80 0.00401019 -0.109464
62 81 0.525138 0.66404
62 82 0.00327486 -0.514999
62 83 0.198319 0.751463
62 84 0.0253226 -0.350404
62 85 0.00334999 -0.450068
62 86 0.0117394 0.32895
62 87 0.102364 -0.580182
62 88 0.00962843 0.340443
62 89 0.0853441 0.363466
62 90 0.00545334 0.0208795
62 91 0.0756885 -0.212442
62 92 0.311094 0.685857
62 93 0.00212433 -0.273784
62 94 0.00206221 0.688077
62 95 0.0121204 0.208068
62 96 0.00488703 -0.272142
62 97 0.00273404 -0.678613
62 98 0.398804 -0.649205
62 99 0.0153225 -0.591352
63 64 0.00228086 0.117583
63 65 0.00427021 0.545048
63 66 0.00378461 0.236066
63 67 0.00285115 -0.0288918
63 68 0.37485 -0.213259
63 69 0.0164923 0.362525
63 70 0.0246177 -0.506855
63 71 0.018266 -0.236772
63 72 0.00248934 0.274121
63 73 0.00202209 0.302574
63 74 0.00917387 0.119621
63 75 0.0130838 -0.223567
63 76 0.00354868 0.592552
63 77 0.00176236 0.723358
63 78 0.00440819 -0.0935405
63 79 0.00350772 0.753764
63 80 0.00257917 0.651817
63 81 0.00444139 0.21417
63 82 0.00835266 0.780455
63 83 0.00360845 0.243812
63 84 0.00251243 0.0184145
63 85 0.00343923 0.442175
63 86 0.0372936 -0.102785
63 87 0.00666236 0.342252
63 88 0.0462292 -0.193831
63 89 0.00346003 0.308946
63 90 0.131893 0.444043
63 91 0.0043167 -0.0550443
63 92 0.00446592 0.284873
63 93 0.00170493 0.614088
63 94 0.000991941 0.0307004
63 95 0.0354934 0.111617
63 96 0.00473523 0.38564
63 97 0.00497171 -0.53349
63 98 0.0052242 0.253463
63 99 0.00370391 0.670599
64 65 0.0214139 0.23858
64 66 0.00930103 -0.0304813
64 67 0.00138627 -0.411066
64 68 0.00248753 0.451465
64 69 0.00560351 0.291148
64 70 0.00427118 0.676799
64 71 0.00208848 -0.00998883
64 72 0.439936 -0.616511
64 73 0.00858271 -0.28207
64 74 0.00558657 -0.228645
